Frequency,Amplitude
16340.5,0.000184686
16341,0.000540223
16341.5,7.4669e-05
16342,0.00052808
16342.5,0.000310143
16343,0.000277303
16343.5,0.000687616
16344,0.00027104
16344.5,0.000341758
16345,0.000104562
16345.5,0.000110667
16346,0.000446117
16346.5,0.000145816
16347,0.000277938
16347.5,0.000484953
16348,0.000217263
16348.5,0.000540025
16349,0.000420214
16349.5,0.000112005
16350,0.000207406
16350.5,8.56467e-05
16351,0.000317327
16351.5,0.000422639
16352,0.000427888
16352.5,0.000770331
16353,0.0005419
16353.5,0.000235306
16354,0.000220834
16354.5,0.000333496
16355,3.91055e-05
16355.5,0.000264944
16356,0.000350835
16356.5,0.000446211
16357,0.000400952
16357.5,0.000403707
16358,0.000366533
16358.5,0.00015088
16359,0.000151771
16359.5,0.000611287
16360,0.000482928
16360.5,0.000108239
16361,0.000469391
16361.5,0.000223979
16362,0.000169108
16362.5,0.000537608
16363,0.000354233
16363.5,0.000501953
16364,0.000346349
16364.5,0.000364727
16365,9.97763e-05
16365.5,0.000150241
16366,0.000280702
16366.5,0.000414833
16367,0.00028271
16367.5,9.63755e-05
16368,0.000510024
16368.5,0.00059836
16369,0.000336139
16369.5,0.000168496
16370,0.000580939
16370.5,0.000916736
16371,0.000401683
16371.5,0.000275167
16372,0.000145834
16372.5,0.000139286
16373,0.000229889
16373.5,0.000357195
16374,0.000131529
16374.5,0.000237435
16375,3.33262e-05
16375.5,3.43765e-05
16376,0.000336859
16376.5,0.000506623
16377,8.68871e-05
16377.5,8.61005e-05
16378,0.000158608
16378.5,0.000286486
16379,0.000213712
16379.5,0.00016276
16380,0.000156937
16380.5,0.000146802
16381,0.000307942
16381.5,0.000510528
16382,0.000501095
16382.5,8.45777e-05
16383,0.000282066
16383.5,0.000576556
16384,0.000272121
16384.5,0.000333854
16385,0.000754947
16385.5,0.00059621
16386,6.20351e-05
16386.5,0.000199742
16387,0.000303056
16387.5,0.000484669
16388,0.000684949
16388.5,0.000298085
16389,0.000104837
16389.5,0.000337907
16390,0.00016841
16390.5,0.000405967
16391,0.000583606
16391.5,0.000154073
16392,0.000420479
16392.5,0.000157165
16393,0.000424159
16393.5,0.000242243
16394,0.000447785
16394.5,0.000310787
16395,0.000291631
16395.5,0.000213023
16396,0.000744096
16396.5,0.000400178
16397,0.0004266
16397.5,0.000272055
16398,0.000246849
16398.5,7.95431e-05
16399,0.000485571
16399.5,0.000463033
16400,0.000430838
16400.5,0.000467489
16401,0.000249032
16401.5,0.000463577
16402,0.0004867
16402.5,0.000423754
16403,0.000527858
16403.5,0.000346568
16404,0.00082359
16404.5,0.000369102
16405,0.000413486
16405.5,0.000256855
16406,0.000207537
16406.5,0.000300771
16407,7.536e-05
16407.5,0.000174022
16408,0.000521916
16408.5,0.000339213
16409,0.000345633
16409.5,0.00020276
16410,0.00044011
16410.5,0.000499373
16411,0.000820465
16411.5,0.000391352
16412,0.000539004
16412.5,0.000223796
16413,8.38378e-05
16413.5,0.000122596
16414,0.000771884
16414.5,0.00039454
16415,0.000599489
16415.5,0.000420533
16416,0.000359244
16416.5,0.000240591
16417,0.000526013
16417.5,0.000261637
16418,0.000490745
16418.5,0.000553937
16419,0.000362171
16419.5,0.000211312
16420,0.000323132
16420.5,0.000510727
16421,0.000152444
16421.5,0.000222437
16422,1.65993e-05
16422.5,8.3919e-05
16423,0.000124346
16423.5,0.000215774
16424,0.000160084
16424.5,6.87737e-05
16425,0.000668105
16425.5,0.000686797
16426,0.000366221
16426.5,0.000237164
16427,0.000660906
16427.5,0.000659055
16428,0.00028985
16428.5,0.000187341
16429,0.00038127
16429.5,0.000549914
16430,0.000672347
16430.5,0.000414799
16431,0.00032159
16431.5,0.00043576
16432,0.000404194
16432.5,0.000536152
16433,1.40101e-05
16433.5,0.000208702
16434,0.000609969
16434.5,0.000291008
16435,9.36508e-05
16435.5,0.000420446
16436,0.000115195
16436.5,0.000211411
16437,0.000546847
16437.5,0.000453039
16438,0.000222957
16438.5,0.000170827
16439,0.000754916
16439.5,0.000288303
16440,0.00039925
16440.5,0.000722295
16441,7.73244e-05
16441.5,0.000495332
16442,0.000455552
16442.5,0.000378813
16443,0.000658493
16443.5,0.000480077
16444,0.000505596
16444.5,0.000353839
16445,0.000245953
16445.5,0.000277596
16446,0.000262305
16446.5,0.00057337
16447,0.000410873
16447.5,0.000803359
16448,0.000664891
16448.5,0.000640611
16449,0.000322385
16449.5,0.000600141
16450,0.000613988
16450.5,0.000609943
16451,0.000437709
16451.5,0.000148284
16452,0.000713062
16452.5,5.08966e-05
16453,0.00040786
16453.5,0.000148763
16454,0.000286861
16454.5,0.000153214
16455,0.000362903
16455.5,0.000508648
16456,0.000174803
16456.5,0.00043996
16457,0.000522345
16457.5,0.000389027
16458,4.61034e-05
16458.5,0.000339885
16459,0.000114929
16459.5,0.000266842
16460,0.000266542
16460.5,5.45985e-05
16461,0.000357921
16461.5,0.00036134
16462,0.000602214
16462.5,0.000641543
16463,0.000485738
16463.5,0.000107555
16464,0.000735318
16464.5,0.000465068
16465,0.000703202
16465.5,0.000253868
16466,0.000571388
16466.5,0.000592003
16467,0.000547767
16467.5,2.48275e-05
16468,0.000312061
16468.5,0.000142613
16469,0.000622862
16469.5,0.000138777
16470,0.000348119
16470.5,0.00050695
16471,0.000182079
16471.5,0.000237216
16472,0.00010263
16472.5,0.000758183
16473,0.000556381
16473.5,0.000401155
16474,0.000508665
16474.5,0.000376337
16475,0.000252915
16475.5,0.000490064
16476,0.000103598
16476.5,0.00037491
16477,0.000230205
16477.5,0.000488504
16478,0.000429775
16478.5,4.73678e-05
16479,0.000381246
16479.5,0.000359095
16480,0.000454796
16480.5,0.000257055
16481,0.000272731
16481.5,0.000454388
16482,0.000276013
16482.5,0.000583303
16483,0.000748888
16483.5,0.000508871
16484,0.000521015
16484.5,4.08301e-05
16485,0.000251542
16485.5,0.000543563
16486,0.000570893
16486.5,0.000404131
16487,0.000244408
16487.5,0.000426371
16488,0.00031149
16488.5,0.000273859
16489,0.000538032
16489.5,0.000856527
16490,0.000484063
16490.5,0.00049852
16491,0.000465107
16491.5,0.000298572
16492,6.84668e-05
16492.5,0.000286351
16493,0.000470876
16493.5,0.000146215
16494,0.000204242
16494.5,0.000105554
16495,0.000680938
16495.5,0.000226122
16496,0.000400973
16496.5,0.000397531
16497,0.000319361
16497.5,0.00095302
16498,0.000609502
16498.5,0.000258309
16499,0.000446658
16499.5,0.000295991
16500,0.000509202
16500.5,0.000183403
16501,0.000389864
16501.5,0.000248353
16502,0.000396385
16502.5,0.000367764
16503,0.000455479
16503.5,0.0004842
16504,0.000168098
16504.5,0.000244074
16505,0.000328932
16505.5,0.000325594
16506,0.000618451
16506.5,0.000373334
16507,0.000650786
16507.5,0.000194674
16508,0.000371986
16508.5,0.000757833
16509,0.000544932
16509.5,0.000223002
16510,0.000455601
16510.5,0.000454184
16511,0.000679559
16511.5,0.000663937
16512,0.000227936
16512.5,0.000359451
16513,0.000693476
16513.5,0.000103674
16514,0.000357922
16514.5,0.000208138
16515,0.00057372
16515.5,0.000141469
16516,0.000186401
16516.5,7.39881e-05
16517,0.000264388
16517.5,0.000325682
16518,0.000223335
16518.5,0.000153048
16519,0.000478012
16519.5,0.000166716
16520,0.000519914
16520.5,0.000420114
16521,0.000455778
16521.5,0.000477173
16522,0.00029261
16522.5,0.000510854
16523,0.000129944
16523.5,0.00072815
16524,0.000551977
16524.5,0.000398355
16525,0.00108235
16525.5,0.000427877
16526,0.000185748
16526.5,0.000211809
16527,0.000185232
16527.5,0.000340911
16528,0.000236307
16528.5,0.000273998
16529,0.000155702
16529.5,4.43907e-05
16530,0.000225509
16530.5,0.000332314
16531,0.000365197
16531.5,0.00072572
16532,0.000142805
16532.5,0.000177293
16533,0.000431628
16533.5,0.0001448
16534,0.000643965
16534.5,0.000593233
16535,0.000538927
16535.5,0.000298885
16536,0.000593974
16536.5,0.000692463
16537,0.000759282
16537.5,0.000566104
16538,0.000321493
16538.5,0.000420654
16539,0.000235159
16539.5,0.000641089
16540,0.000732661
16540.5,0.000580467
16541,0.000661902
16541.5,0.00017742
16542,0.000824306
16542.5,0.000373473
16543,0.000272416
16543.5,1.46595e-05
16544,0.000225821
16544.5,0.000473015
16545,0.000334063
16545.5,0.000487261
16546,0.000382129
16546.5,0.000425581
16547,0.000300425
16547.5,0.000701464
16548,0.000326676
16548.5,0.00040876
16549,9.86618e-05
16549.5,0.000323939
16550,0.000153923
16550.5,0.000226788
16551,0.00049896
16551.5,0.000608424
16552,0.000459602
16552.5,0.000982111
16553,0.000379133
16553.5,0.000323047
16554,0.00039586
16554.5,0.000565126
16555,0.000388089
16555.5,0.000480111
16556,3.78581e-05
16556.5,0.000184278
16557,1.96955e-05
16557.5,0.000245487
16558,0.000584743
16558.5,0.000213248
16559,0.000243557
16559.5,0.000656525
16560,0.000348923
16560.5,0.000290572
16561,0.000238933
16561.5,0.000381239
16562,0.000419497
16562.5,0.000194418
16563,0.000552643
16563.5,0.000697272
16564,0.000559511
16564.5,9.13541e-05
16565,0.00037619
16565.5,0.000472639
16566,0.000328534
16566.5,0.000378737
16567,0.000499697
16567.5,0.000622251
16568,0.0002355
16568.5,0.000363174
16569,0.000283973
16569.5,0.000229209
16570,0.000299951
16570.5,0.000311507
16571,0.000179193
16571.5,4.50651e-05
16572,0.000287142
16572.5,0.000319067
16573,0.000122606
16573.5,0.000638735
16574,0.000125245
16574.5,0.000246278
16575,0.000400537
16575.5,0.000378845
16576,0.000552941
16576.5,0.000866225
16577,0.000428399
16577.5,0.000450287
16578,0.000436711
16578.5,3.70143e-05
16579,0.000466626
16579.5,0.000685829
16580,0.000324473
16580.5,0.000549019
16581,0.000282365
16581.5,0.000608892
16582,0.000199529
16582.5,0.00031659
16583,0.000411291
16583.5,0.000371155
16584,0.000690595
16584.5,0.00057297
16585,0.000600031
16585.5,0.0010507
16586,0.000150506
16586.5,0.000869773
16587,0.000454258
16587.5,0.000770833
16588,0.000135378
16588.5,0.000579488
16589,0.000354421
16589.5,0.000413071
16590,0.000500482
16590.5,0.000336003
16591,0.000207896
16591.5,0.00063711
16592,0.000233932
16592.5,0.000475755
16593,0.000562367
16593.5,0.000561718
16594,0.00021273
16594.5,0.000300384
16595,0.000639835
16595.5,0.000418188
16596,0.000388729
16596.5,0.000331663
16597,0.000383479
16597.5,0.00068429
16598,0.000340533
16598.5,0.000137139
16599,0.00015014
16599.5,0.00047076
16600,0.000109503
16600.5,0.000318712
16601,0.00071123
16601.5,0.000388244
16602,0.000721404
16602.5,0.000278124
16603,0.000804273
16603.5,0.000700875
16604,0.000287619
16604.5,0.000238549
16605,0.000145212
16605.5,0.000487438
16606,0.000426052
16606.5,0.000461693
16607,0.000452669
16607.5,0.000568175
16608,0.000388863
16608.5,0.000119225
16609,0.000691454
16609.5,0.000246113
16610,0.000120313
16610.5,0.000653382
16611,0.000305764
16611.5,0.000577728
16612,0.00044778
16612.5,0.000530369
16613,0.000683083
16613.5,0.000557517
16614,0.000400215
16614.5,0.00079191
16615,0.000469574
16615.5,0.000491141
16616,0.000666574
16616.5,0.00067704
16617,0.000115588
16617.5,0.000325383
16618,0.00053028
16618.5,0.00069972
16619,0.000597977
16619.5,0.000344844
16620,0.00024406
16620.5,0.000321339
16621,0.000628735
16621.5,0.000213468
16622,0.000329437
16622.5,0.000656233
16623,0.000123592
16623.5,0.000841131
16624,9.5152e-05
16624.5,0.000665552
16625,0.000454053
16625.5,0.000758158
16626,0.000208321
16626.5,0.000723441
16627,0.000349677
16627.5,0.000637979
16628,0.000518106
16628.5,0.00073047
16629,0.00103142
16629.5,0.000571179
16630,0.000487686
16630.5,0.000106441
16631,0.000434332
16631.5,0.000350867
16632,0.00051073
16632.5,0.000190129
16633,0.000404724
16633.5,0.000574519
16634,0.000211082
16634.5,0.000682988
16635,0.000726256
16635.5,0.000562862
16636,0.000253283
16636.5,0.000275431
16637,0.000465569
16637.5,0.0003747
16638,9.20012e-05
16638.5,0.000670093
16639,0.000322599
16639.5,0.000699783
16640,0.00129689
16640.5,0.000847086
16641,0.000181597
16641.5,0.000261961
16642,5.24417e-05
16642.5,0.000367251
16643,0.000678131
16643.5,0.00043939
16644,0.000918373
16644.5,0.000425601
16645,0.000647615
16645.5,0.000463505
16646,0.00116883
16646.5,0.000740601
16647,0.00102983
16647.5,0.000884044
16648,0.000532545
16648.5,0.00066189
16649,0.000467068
16649.5,0.000177458
16650,0.0007025
16650.5,0.000933567
16651,0.000418559
16651.5,0.000416679
16652,0.000621138
16652.5,0.000450204
16653,0.000486762
16653.5,0.00073696
16654,0.00119562
16654.5,0.00113986
16655,0.000486491
16655.5,0.000302541
16656,0.000546337
16656.5,0.000268938
16657,0.000240416
16657.5,0.000450232
16658,0.000472766
16658.5,0.000740726
16659,0.000558821
16659.5,8.10323e-05
16660,0.000203306
16660.5,0.00108464
16661,0.00100705
16661.5,0.000756758
16662,0.000342598
16662.5,0.000204322
16663,0.000475079
16663.5,0.000344185
16664,0.000396648
16664.5,9.59861e-05
16665,0.000626177
16665.5,0.000485425
16666,0.00102567
16666.5,0.00122117
16667,0.00045575
16667.5,0.000239568
16668,0.000335037
16668.5,0.000659273
16669,0.000789793
16669.5,0.000140329
16670,0.000420474
16670.5,0.000548378
16671,0.00054347
16671.5,0.00057096
16672,0.000550827
16672.5,0.000619066
16673,0.000466203
16673.5,0.00030789
16674,0.000679232
16674.5,0.000285134
16675,0.000337318
16675.5,0.000808598
16676,0.00111413
16676.5,0.00106506
16677,0.000605603
16677.5,0.000734925
16678,0.000765729
16678.5,0.00060858
16679,0.000560799
16679.5,0.000573986
16680,0.000837286
16680.5,0.000443776
16681,0.000616736
16681.5,0.00130154
16682,0.000861165
16682.5,0.000368385
16683,0.000225456
16683.5,0.000163086
16684,0.000338477
16684.5,0.000334522
16685,0.000436177
16685.5,0.000823057
16686,0.000844634
16686.5,0.000850562
16687,0.000240316
16687.5,0.000710242
16688,0.00119558
16688.5,0.000144547
16689,0.000792649
16689.5,0.000736778
16690,0.000909418
16690.5,0.000138644
16691,0.000451913
16691.5,0.000417202
16692,0.000303009
16692.5,0.000671953
16693,0.000418908
16693.5,0.000632302
16694,0.000486427
16694.5,0.000451768
16695,0.000684998
16695.5,0.00118695
16696,0.000826755
16696.5,0.000140144
16697,0.000592098
16697.5,0.000807193
16698,0.000648357
16698.5,0.000325436
16699,0.000167549
16699.5,0.00031852
16700,0.000627033
16700.5,0.000136831
16701,0.000394379
16701.5,0.000765817
16702,0.000446429
16702.5,0.000563944
16703,0.000916462
16703.5,0.000944371
16704,0.00102404
16704.5,0.000370739
16705,0.000317851
16705.5,0.00140423
16706,0.000953174
16706.5,0.000584321
16707,0.000448122
16707.5,0.000543153
16708,0.000561878
16708.5,8.19553e-05
16709,0.000370797
16709.5,0.000577814
16710,0.000605323
16710.5,0.000446922
16711,0.000590843
16711.5,0.000680644
16712,0.000139872
16712.5,0.00137834
16713,0.00122225
16713.5,0.000256597
16714,0.000177132
16714.5,0.00109379
16715,0.000865243
16715.5,0.000190215
16716,0.000710328
16716.5,0.000519937
16717,0.000347576
16717.5,0.000415914
16718,0.00033788
16718.5,0.000799934
16719,0.000533315
16719.5,0.00034825
16720,0.000672036
16720.5,0.000983324
16721,0.000434715
16721.5,0.000172284
16722,0.000431245
16722.5,0.000598248
16723,0.000646783
16723.5,0.000663663
16724,0.000966334
16724.5,0.000198999
16725,0.000353085
16725.5,0.00164074
16726,0.00187543
16726.5,0.000885132
16727,0.000586741
16727.5,0.00103239
16728,0.000461078
16728.5,0.000504549
16729,0.00114577
16729.5,0.000793631
16730,0.000615792
16730.5,0.000452178
16731,0.000924109
16731.5,0.00108703
16732,0.00104736
16732.5,0.00108527
16733,0.00148977
16733.5,0.000992434
16734,0.000412431
16734.5,0.000973722
16735,0.00133773
16735.5,0.000429791
16736,0.000457299
16736.5,0.000554349
16737,0.000845295
16737.5,0.000417137
16738,0.000515825
16738.5,0.000721153
16739,0.000941529
16739.5,0.000430905
16740,0.000795473
16740.5,0.000932585
16741,0.000878897
16741.5,0.000664189
16742,0.000461279
16742.5,0.00123532
16743,0.000248348
16743.5,0.000543357
16744,0.000758098
16744.5,0.000810276
16745,0.000171064
16745.5,0.000913795
16746,0.000715151
16746.5,0.000276401
16747,0.000352969
16747.5,0.000804175
16748,0.00126917
16748.5,0.000392867
16749,0.000765678
16749.5,0.00058982
16750,0.000404067
16750.5,0.000491673
16751,0.000388253
16751.5,0.000911617
16752,0.000153067
16752.5,0.00012571
16753,0.000156931
16753.5,7.43267e-05
16754,8.82395e-05
16754.5,0.000322152
16755,0.000588661
16755.5,0.000608685
16756,0.00152059
16756.5,0.000564585
16757,0.00128076
16757.5,0.000353778
16758,0.000735404
16758.5,0.000577756
16759,0.000761045
16759.5,0.00053016
16760,0.00087169
16760.5,0.000452231
16761,0.000271651
16761.5,0.000889402
16762,0.000467236
16762.5,0.00124421
16763,4.91107e-05
16763.5,0.000550195
16764,0.00124616
16764.5,0.000649441
16765,0.000218031
16765.5,0.000926659
16766,0.00131774
16766.5,9.04091e-05
16767,0.00106959
16767.5,0.000493838
16768,0.000379123
16768.5,0.000712357
16769,0.00018562
16769.5,0.000664727
16770,0.000129868
16770.5,0.000367786
16771,0.00058393
16771.5,0.000747717
16772,0.000541036
16772.5,3.24195e-05
16773,0.000693867
16773.5,0.000516917
16774,0.000771253
16774.5,0.000513002
16775,0.000858243
16775.5,0.000706204
16776,0.000566903
16776.5,0.000178543
16777,0.00115755
16777.5,0.000378723
16778,0.000144587
16778.5,0.000532759
16779,0.00126004
16779.5,0.000894318
16780,0.000547651
16780.5,0.0012847
16781,0.000948511
16781.5,0.000614986
16782,0.000700435
16782.5,0.00132515
16783,0.000894075
16783.5,0.000753346
16784,0.000643402
16784.5,0.000468933
16785,0.000252904
16785.5,0.000542383
16786,0.000663599
16786.5,0.000938676
16787,0.000113655
16787.5,0.000521572
16788,0.00134999
16788.5,0.000501694
16789,0.000608479
16789.5,0.00147982
16790,0.000229084
16790.5,0.00101675
16791,0.000872072
16791.5,0.000776247
16792,0.000728376
16792.5,0.00061535
16793,0.000582633
16793.5,0.0010108
16794,0.000741494
16794.5,0.000535234
16795,0.000817892
16795.5,0.00067201
16796,0.000484053
16796.5,0.00061071
16797,0.000722852
16797.5,0.000826229
16798,0.00051933
16798.5,0.00173118
16799,0.00123656
16799.5,0.000864178
16800,0.00033872
16800.5,0.001002
16801,0.000199404
16801.5,0.000467826
16802,0.000681557
16802.5,0.000489709
16803,0.00105919
16803.5,0.00124702
16804,0.000557984
16804.5,0.000977129
16805,0.000657567
16805.5,0.000889981
16806,0.000974364
16806.5,0.00046856
16807,0.000252101
16807.5,0.000158671
16808,0.00131638
16808.5,0.000622982
16809,0.000636409
16809.5,0.000817334
16810,0.00065047
16810.5,0.000210634
16811,0.000834237
16811.5,0.000366128
16812,0.00101879
16812.5,0.00025691
16813,0.000502702
16813.5,0.000405837
16814,0.000268169
16814.5,0.000494536
16815,0.00089418
16815.5,0.000437445
16816,0.000420033
16816.5,0.000537436
16817,0.000726994
16817.5,0.000170727
16818,0.000655722
16818.5,0.000431331
16819,0.000974202
16819.5,0.00116335
16820,0.000675029
16820.5,0.000286472
16821,0.00054238
16821.5,0.000382259
16822,0.000965371
16822.5,0.0011121
16823,0.00115928
16823.5,0.000827174
16824,0.000295751
16824.5,0.00132847
16825,0.000977523
16825.5,0.000419223
16826,0.00105165
16826.5,0.00115926
16827,0.000376229
16827.5,0.00102795
16828,0.000973683
16828.5,0.000250011
16829,0.000571147
16829.5,0.000496058
16830,0.000725424
16830.5,0.000779911
16831,0.000647136
16831.5,0.000479054
16832,0.000400932
16832.5,0.000387577
16833,0.000461909
16833.5,0.000980228
16834,0.000237193
16834.5,0.0013387
16835,0.000538244
16835.5,0.00108036
16836,0.000374268
16836.5,0.000679769
16837,0.000653754
16837.5,0.000683074
16838,0.000360583
16838.5,0.000604627
16839,0.000389899
16839.5,0.000491387
16840,0.000696695
16840.5,0.000875947
16841,0.00151862
16841.5,0.000514151
16842,0.000540872
16842.5,0.000655775
16843,0.000375714
16843.5,0.000343952
16844,0.000756005
16844.5,0.0010305
16845,0.0014155
16845.5,0.000702419
16846,0.000687661
16846.5,0.00180018
16847,0.000888294
16847.5,0.000685571
16848,0.000605211
16848.5,0.000131294
16849,0.000610762
16849.5,0.000967156
16850,0.000713282
16850.5,0.00107987
16851,0.000802079
16851.5,0.00146703
16852,0.00090851
16852.5,0.00122472
16853,0.000472258
16853.5,0.000663448
16854,0.00100233
16854.5,0.0012067
16855,0.000688884
16855.5,0.000320401
16856,0.000839122
16856.5,0.000510733
16857,0.00091771
16857.5,0.00100072
16858,0.00101708
16858.5,0.00087627
16859,0.000458947
16859.5,0.000767843
16860,0.000990177
16860.5,0.000733973
16861,0.000348421
16861.5,0.000610047
16862,0.00184419
16862.5,0.000505309
16863,0.000720384
16863.5,0.00138318
16864,0.000993998
16864.5,0.000447741
16865,0.000473701
16865.5,0.0009129
16866,0.000620269
16866.5,0.000479824
16867,0.001015
16867.5,0.000859295
16868,0.000614001
16868.5,0.00041444
16869,0.00114301
16869.5,0.000876505
16870,0.00109102
16870.5,0.00110038
16871,0.00127478
16871.5,0.000831367
16872,0.000754878
16872.5,0.000783042
16873,0.000897141
16873.5,0.000530819
16874,0.000561249
16874.5,0.0012238
16875,0.000550264
16875.5,0.000333984
16876,0.000723176
16876.5,0.00118828
16877,0.00105693
16877.5,0.00113085
16878,0.00124197
16878.5,0.000266814
16879,0.000760242
16879.5,0.000996184
16880,0.000890807
16880.5,0.00120648
16881,0.00132511
16881.5,0.00141793
16882,0.00114945
16882.5,0.00113114
16883,0.000380829
16883.5,0.000394946
16884,0.000829172
16884.5,0.000481468
16885,0.000847052
16885.5,9.88549e-05
16886,0.00048496
16886.5,0.000788011
16887,0.000780058
16887.5,0.0012595
16888,0.00146381
16888.5,0.000565053
16889,0.00127356
16889.5,0.00155246
16890,0.000794436
16890.5,0.000807395
16891,0.0010386
16891.5,0.000540404
16892,0.000994371
16892.5,0.000219356
16893,0.00128877
16893.5,0.00152943
16894,0.00129313
16894.5,0.00020458
16895,0.000868294
16895.5,0.000898979
16896,0.000448148
16896.5,0.000384496
16897,0.00164135
16897.5,0.000997941
16898,0.00106136
16898.5,0.00100253
16899,0.000923373
16899.5,0.000302294
16900,0.00068905
16900.5,0.00105494
16901,0.00145445
16901.5,0.000922912
16902,0.000706032
16902.5,0.00144696
16903,0.000235621
16903.5,0.001274
16904,0.00105966
16904.5,0.00108644
16905,0.000391143
16905.5,0.000435521
16906,0.00131451
16906.5,0.000510806
16907,0.000479973
16907.5,0.000617537
16908,0.000240412
16908.5,0.00040501
16909,0.000288998
16909.5,0.000330429
16910,0.000269633
16910.5,0.000240732
16911,0.000603665
16911.5,0.000278533
16912,0.000837039
16912.5,0.000390618
16913,5.81244e-05
16913.5,0.000448977
16914,0.000958985
16914.5,0.00110582
16915,0.00093599
16915.5,0.000486275
16916,0.000806761
16916.5,0.000832103
16917,0.000195184
16917.5,0.000475302
16918,0.000397665
16918.5,0.000747793
16919,0.000536382
16919.5,0.000348936
16920,0.000748393
16920.5,0.000802844
16921,0.000556252
16921.5,0.000854942
16922,0.000978144
16922.5,0.000287841
16923,0.000748291
16923.5,0.000517455
16924,0.000600708
16924.5,0.000745565
16925,0.000614643
16925.5,0.000302747
16926,0.000266023
16926.5,0.000701579
16927,0.000987535
16927.5,0.000466488
16928,0.000546211
16928.5,0.000628356
16929,0.000212741
16929.5,4.82438e-05
16930,0.000438417
16930.5,0.000261203
16931,0.000502528
16931.5,0.000870952
16932,0.000554049
16932.5,0.000513762
16933,0.000341542
16933.5,0.000626182
16934,0.000506736
16934.5,0.00036607
16935,0.000689416
16935.5,0.000700769
16936,0.000724381
16936.5,0.000324691
16937,0.00064178
16937.5,0.000280184
16938,0.000472782
16938.5,0.000655485
16939,0.000706979
16939.5,0.00100257
16940,0.000921022
16940.5,0.000632619
16941,0.000451483
16941.5,9.8677e-05
16942,0.000881265
16942.5,0.000532861
16943,0.000310192
16943.5,0.000151402
16944,0.000886615
16944.5,0.000762857
16945,0.000552035
16945.5,0.000750685
16946,0.000728413
16946.5,0.000304753
16947,0.000819828
16947.5,0.00043067
16948,0.00120313
16948.5,0.000524608
16949,0.000114037
16949.5,0.000391684
16950,0.00024174
16950.5,0.000505564
16951,0.000146161
16951.5,0.000520638
16952,0.000243467
16952.5,0.000440269
16953,0.0012682
16953.5,0.00125584
16954,0.0012136
16954.5,0.000449798
16955,0.000715101
16955.5,0.000748703
16956,0.000399818
16956.5,0.00124683
16957,0.000973798
16957.5,0.00176707
16958,0.0012486
16958.5,0.000477769
16959,0.00173935
16959.5,0.00137032
16960,0.000292162
16960.5,0.000937964
16961,0.00075673
16961.5,0.000657243
16962,0.000327725
16962.5,0.00079206
16963,0.000983454
16963.5,0.000577401
16964,0.000596294
16964.5,0.00121259
16965,0.0012716
16965.5,0.000576322
16966,0.000334518
16966.5,0.000656574
16967,0.00149139
16967.5,0.00152586
16968,0.000168335
16968.5,0.000418479
16969,0.00122324
16969.5,0.000861788
16970,0.00100457
16970.5,0.00099177
16971,0.000434264
16971.5,0.00108192
16972,0.000532733
16972.5,0.00138867
16973,0.00126064
16973.5,0.000864111
16974,0.00129919
16974.5,0.000104699
16975,0.00148224
16975.5,0.00148216
16976,0.00115477
16976.5,0.000261099
16977,0.00126639
16977.5,0.000707736
16978,0.00066346
16978.5,0.000354204
16979,0.00110402
16979.5,0.00136013
16980,0.000577172
16980.5,0.00100454
16981,0.00150717
16981.5,0.000747186
16982,0.00104428
16982.5,0.000682455
16983,0.00127658
16983.5,0.000755678
16984,0.000838224
16984.5,0.000578387
16985,0.000868015
16985.5,0.000487688
16986,0.00100352
16986.5,0.00140158
16987,0.00038744
16987.5,0.0005016
16988,0.00130713
16988.5,0.000785349
16989,0.000881317
16989.5,0.000443786
16990,0.00113459
16990.5,0.000443516
16991,0.000158013
16991.5,0.000994656
16992,0.00128295
16992.5,0.000771474
16993,0.000298133
16993.5,0.000316942
16994,0.000736658
16994.5,0.000111023
16995,0.000615749
16995.5,0.00115598
16996,0.000141521
16996.5,0.000164906
16997,0.000331812
16997.5,0.000581136
16998,0.000543355
16998.5,0.000324775
16999,0.000267802
16999.5,0.000732539
17000,0.000558283
17000.5,0.000590272
17001,0.000954119
17001.5,0.000317229
17002,0.000532329
17002.5,0.000948097
17003,0.000681657
17003.5,0.000255991
17004,0.000474433
17004.5,0.000237112
17005,0.00011573
17005.5,0.000447723
17006,0.00049672
17006.5,0.000406633
17007,0.000867337
17007.5,0.000339651
17008,0.00047721
17008.5,0.000243128
17009,0.000547488
17009.5,0.000437117
17010,0.000363158
17010.5,0.000293389
17011,0.000565987
17011.5,0.000642175
17012,0.000385984
17012.5,0.000153889
17013,0.000764859
17013.5,0.000604971
17014,0.000765964
17014.5,0.000563861
17015,0.000143245
17015.5,0.000962976
17016,0.00106965
17016.5,0.000270477
17017,0.000506337
17017.5,0.000302621
17018,0.000672358
17018.5,0.000176419
17019,0.000681793
17019.5,0.000348322
17020,0.000121268
17020.5,0.000898702
17021,0.000652472
17021.5,0.00106272
17022,0.000160544
17022.5,0.000975868
17023,0.000826679
17023.5,0.000193879
17024,0.000104701
17024.5,0.0005138
17025,0.000318952
17025.5,0.000263071
17026,0.0002105
17026.5,0.000721801
17027,0.000305119
17027.5,0.000371901
17028,0.000602232
17028.5,0.000617406
17029,0.000116147
17029.5,0.00148173
17030,0.000724777
17030.5,0.000875614
17031,0.000780459
17031.5,0.000619602
17032,0.000729093
17032.5,0.000653698
17033,0.000235078
17033.5,0.000672279
17034,0.000450601
17034.5,0.000703719
