Frequency,Amplitude
15048,0.000395332
15048.5,0.000346599
15049,0.00042181
15049.5,0.000600361
15050,0.000496797
15050.5,0.000380549
15051,0.000332561
15051.5,0.000357088
15052,0.000151417
15052.5,0.000382108
15053,0.000441494
15053.5,0.000125604
15054,0.000511642
15054.5,0.000953756
15055,0.000101851
15055.5,0.000523354
15056,0.000494862
15056.5,0.000204307
15057,0.000302341
15057.5,0.000146378
15058,0.000310607
15058.5,0.000349026
15059,0.000150733
15059.5,0.000175063
15060,0.000186875
15060.5,0.000332109
15061,0.000476653
15061.5,0.000601046
15062,0.000642267
15062.5,0.000539577
15063,0.000261335
15063.5,0.000625503
15064,0.000299667
15064.5,0.000326291
15065,0.000346397
15065.5,0.000216951
15066,0.00098184
15066.5,0.000293456
15067,0.0002956
15067.5,0.000429697
15068,0.000290873
15068.5,0.000625249
15069,0.000553217
15069.5,0.000412505
15070,0.00034134
15070.5,0.000632965
15071,0.000741909
15071.5,0.000277409
15072,0.000492013
15072.5,0.000689059
15073,0.000432149
15073.5,0.000427965
15074,0.000751401
15074.5,0.000564781
15075,7.456e-05
15075.5,0.000498678
15076,6.87877e-05
15076.5,0.000282754
15077,0.000619421
15077.5,0.000357026
15078,0.000442667
15078.5,0.000154387
15079,0.0005699
15079.5,0.000540724
15080,0.000235854
15080.5,0.000231349
15081,0.000637073
15081.5,0.000127899
15082,0.000249216
15082.5,0.000283573
15083,0.000293845
15083.5,0.000252174
15084,0.000356443
15084.5,0.00028676
15085,0.000304044
15085.5,0.000494701
15086,0.000114342
15086.5,0.00035439
15087,0.000295796
15087.5,0.000502785
15088,0.000446132
15088.5,0.000463534
15089,0.000212052
15089.5,0.000530889
15090,0.000556865
15090.5,0.000350313
15091,0.000454776
15091.5,0.000254942
15092,0.000961258
15092.5,0.000443131
15093,0.00023898
15093.5,0.000210299
15094,2.66383e-05
15094.5,0.000515263
15095,0.000259921
15095.5,0.000450094
15096,9.56506e-05
15096.5,0.000250062
15097,0.000229207
15097.5,0.00048462
15098,0.000306653
15098.5,0.000495102
15099,0.000273207
15099.5,0.000437325
15100,6.81697e-05
15100.5,0.000432839
15101,0.000660814
15101.5,0.000380587
15102,0.000469907
15102.5,0.000414178
15103,0.000368942
15103.5,0.000580711
15104,0.000113373
15104.5,0.000111163
15105,0.000234875
15105.5,0.000172759
15106,0.000141217
15106.5,0.000218008
15107,0.000402571
15107.5,0.000772573
15108,0.000277739
15108.5,0.000276431
15109,0.000256727
15109.5,0.000359271
15110,0.000239654
15110.5,0.000178768
15111,0.000213264
15111.5,0.000133184
15112,0.000384171
15112.5,0.000299528
15113,0.000357577
15113.5,0.000379953
15114,0.00030661
15114.5,0.000453447
15115,0.000843321
15115.5,0.000248037
15116,0.000492566
15116.5,0.000504629
15117,0.000195664
15117.5,0.000305282
15118,0.000198066
15118.5,0.000528987
15119,0.000323481
15119.5,0.000587377
15120,0.000549687
15120.5,9.10624e-05
15121,0.000258969
15121.5,0.000328754
15122,0.000494445
15122.5,0.000296443
15123,0.000759624
15123.5,0.000257885
15124,0.000592979
15124.5,0.000568143
15125,0.000112506
15125.5,0.000117258
15126,0.000245965
15126.5,0.000294136
15127,0.000357017
15127.5,0.000366622
15128,0.000242958
15128.5,0.000284653
15129,0.000282759
15129.5,0.000445174
15130,6.36055e-05
15130.5,0.00035806
15131,0.000495267
15131.5,0.000295813
15132,0.00010955
15132.5,7.91271e-05
15133,0.000340373
15133.5,0.000215883
15134,0.000706331
15134.5,0.000938276
15135,0.000226226
15135.5,0.000270232
15136,0.00030091
15136.5,0.000643672
15137,0.000276443
15137.5,0.000483372
15138,9.41936e-05
15138.5,0.000195986
15139,0.000261088
15139.5,9.12586e-05
15140,0.000215606
15140.5,0.000179437
15141,0.000124899
15141.5,0.000359294
15142,0.000703652
15142.5,0.000331849
15143,0.000106501
15143.5,0.000106806
15144,0.000508631
15144.5,0.00050601
15145,0.000342892
15145.5,0.000355979
15146,0.000225669
15146.5,0.000206335
15147,0.000254589
15147.5,0.000354165
15148,0.0009012
15148.5,0.000362287
15149,0.000503483
15149.5,0.000448885
15150,0.000308321
15150.5,4.92269e-05
15151,0.000402907
15151.5,0.000591343
15152,0.000372539
15152.5,0.00110244
15153,0.000419327
15153.5,0.000321932
15154,0.000429186
15154.5,0.000362048
15155,0.000265275
15155.5,0.000420229
15156,0.000687283
15156.5,0.000504584
15157,0.000191121
15157.5,0.000400794
15158,0.000494785
15158.5,0.000557223
15159,0.000160578
15159.5,0.000402705
15160,0.000403075
15160.5,0.000429865
15161,0.000557054
15161.5,0.000380198
15162,0.00033732
15162.5,0.00017704
15163,0.000305696
15163.5,0.000550739
15164,0.000257727
15164.5,0.000366541
15165,6.26727e-05
15165.5,0.000300094
15166,0.000312951
15166.5,0.00012081
15167,0.000227707
15167.5,0.000689388
15168,0.000208683
15168.5,6.655e-05
15169,0.000519921
15169.5,0.00010228
15170,0.000532614
15170.5,0.000577887
15171,0.000306307
15171.5,0.000403601
15172,0.000293641
15172.5,0.000215783
15173,0.000571898
15173.5,0.000665793
15174,0.000911651
15174.5,0.000397519
15175,0.000163655
15175.5,0.000385965
15176,0.000110379
15176.5,0.000338189
15177,0.000415954
15177.5,0.000400167
15178,0.000507013
15178.5,0.0010582
15179,0.000132911
15179.5,0.000564622
15180,0.000380914
15180.5,0.000368974
15181,0.000227796
15181.5,0.000514345
15182,0.000533868
15182.5,0.000330816
15183,0.00050831
15183.5,0.000288907
15184,0.000415251
15184.5,0.000450489
15185,0.000330665
15185.5,0.000171795
15186,0.000638321
15186.5,0.00034561
15187,0.00055707
15187.5,0.000729312
15188,0.000485887
15188.5,0.00037372
15189,0.000416014
15189.5,0.000438925
15190,0.000107119
15190.5,0.000130861
15191,0.000372193
15191.5,0.000488294
15192,0.0003586
15192.5,0.00035553
15193,0.000295987
15193.5,0.000386917
15194,0.00059542
15194.5,0.000357218
15195,0.000161026
15195.5,0.000525777
15196,0.000174113
15196.5,0.000168283
15197,0.000472162
15197.5,0.00025485
15198,0.000358456
15198.5,0.00066766
15199,0.000990003
15199.5,0.000923781
15200,0.000451706
15200.5,0.00059521
15201,0.000667256
15201.5,0.000274389
15202,0.000397943
15202.5,6.17983e-05
15203,0.00048392
15203.5,0.000591294
15204,0.000310752
15204.5,9.57149e-05
15205,0.000314917
15205.5,0.000469748
15206,0.000342088
15206.5,0.000656224
15207,0.000315175
15207.5,0.00031753
15208,0.000440934
15208.5,0.000103767
15209,0.000169872
15209.5,0.0002819
15210,0.000475598
15210.5,0.000337839
15211,0.000674726
15211.5,0.000395871
15212,0.00040371
15212.5,0.000347886
15213,0.000231552
15213.5,0.000249035
15214,0.000305656
15214.5,0.000394867
15215,0.000486205
15215.5,7.90077e-05
15216,0.00051724
15216.5,0.00043622
15217,0.000137354
15217.5,0.00020063
15218,0.000324166
15218.5,0.000202309
15219,0.000186333
15219.5,0.000366243
15220,0.000140694
15220.5,0.000136449
15221,0.000350895
15221.5,0.000749299
15222,0.000311761
15222.5,0.000222721
15223,0.000437102
15223.5,0.000287907
15224,0.000327769
15224.5,0.000655354
15225,0.000106569
15225.5,0.000147812
15226,0.000441897
15226.5,0.000133285
15227,0.000298542
15227.5,0.000384018
15228,0.000201548
15228.5,0.000480681
15229,0.000165487
15229.5,0.000221361
15230,0.000254324
15230.5,0.000551132
15231,0.000452147
15231.5,0.000322327
15232,0.000488457
15232.5,0.000269682
15233,0.000553846
15233.5,0.000185778
15234,0.000694129
15234.5,0.000758769
15235,0.000176132
15235.5,0.000148367
15236,0.000567781
15236.5,0.000394295
15237,0.000369608
15237.5,0.000159176
15238,0.000432606
15238.5,0.000325248
15239,0.000230033
15239.5,0.000499131
15240,0.000663425
15240.5,0.000128936
15241,5.93865e-05
15241.5,0.000193177
15242,0.000288234
15242.5,0.000186374
15243,0.000536925
15243.5,0.00017904
15244,0.000462823
15244.5,0.000478075
15245,0.000475943
15245.5,0.000479594
15246,0.000415509
15246.5,0.000103163
15247,6.09827e-05
15247.5,0.000387259
15248,0.000559799
15248.5,0.000200247
15249,0.000244536
15249.5,7.07988e-05
15250,0.000297985
15250.5,0.000234025
15251,0.000113857
15251.5,0.000294305
15252,0.000283088
15252.5,3.39243e-05
15253,0.000484676
15253.5,0.000523036
15254,0.000419839
15254.5,0.000542393
15255,0.000601969
15255.5,0.000513949
15256,0.000433586
15256.5,0.000113053
15257,0.000444592
15257.5,0.000203978
15258,0.000234651
15258.5,0.000312531
15259,0.000400115
15259.5,0.000503767
15260,0.000235974
15260.5,0.000298049
15261,0.000293027
15261.5,0.000154731
15262,0.000335487
15262.5,0.000111928
15263,0.000180915
15263.5,0.000241437
15264,0.000209909
15264.5,0.000405006
15265,0.000836176
15265.5,0.000442274
15266,0.000154219
15266.5,0.000415392
15267,9.66788e-05
15267.5,0.00023893
15268,0.000273376
15268.5,0.000170619
15269,0.00021412
15269.5,0.000207881
15270,0.000365734
15270.5,0.000228049
15271,0.000336408
15271.5,0.000347369
15272,0.000164239
15272.5,0.000331787
15273,0.000222694
15273.5,0.000262086
15274,0.000225546
15274.5,0.000256859
15275,0.000505243
15275.5,7.44868e-05
15276,0.000383536
15276.5,0.000127086
15277,0.000168495
15277.5,0.000573161
15278,0.000360262
15278.5,0.000373012
15279,0.000325275
15279.5,0.000632592
15280,0.000454649
15280.5,5.35944e-05
15281,0.000180012
15281.5,0.000177089
15282,0.000279128
15282.5,0.000162056
15283,0.000205909
15283.5,0.000407173
15284,0.000269795
15284.5,0.000201771
15285,0.000137078
15285.5,0.000313424
15286,0.000414113
15286.5,0.000322758
15287,0.000231597
15287.5,0.000673395
15288,0.000761742
15288.5,0.000687594
15289,0.000172405
15289.5,0.000145474
15290,0.00022279
15290.5,0.000433172
15291,8.47194e-05
15291.5,0.000583116
15292,3.07e-05
15292.5,0.000288527
15293,0.000470048
15293.5,0.000437591
15294,0.000223684
15294.5,0.000399455
15295,0.000367708
15295.5,0.000565928
15296,0.000370833
15296.5,0.000246734
15297,0.000358675
15297.5,0.000155954
15298,0.00017077
15298.5,0.000437305
15299,0.000817607
15299.5,0.000519258
15300,0.000160332
15300.5,0.000394785
15301,0.000310873
15301.5,9.19596e-05
15302,0.000645567
15302.5,0.000221181
15303,0.000338352
15303.5,0.000245964
15304,6.28254e-05
15304.5,0.000210848
15305,0.000440697
15305.5,0.000330257
15306,0.000247859
15306.5,0.000352765
15307,0.000325921
15307.5,0.000543544
15308,0.000411167
15308.5,0.000429683
15309,0.000584308
15309.5,0.000324447
15310,0.000316225
15310.5,0.000373839
15311,0.000462679
15311.5,0.00039656
15312,0.00016707
15312.5,0.000227644
15313,0.000134641
15313.5,0.000406281
15314,0.000315107
15314.5,0.000431059
15315,0.000411159
15315.5,0.000464322
15316,0.00025804
15316.5,5.08183e-05
15317,0.000252662
15317.5,0.000346549
15318,0.000172037
15318.5,0.000304692
15319,0.000131795
15319.5,0.00023711
15320,4.5516e-05
15320.5,0.000286274
15321,0.000364537
15321.5,0.000611798
15322,0.000615434
15322.5,0.000479188
15323,0.000799507
15323.5,0.000286452
15324,0.000197423
15324.5,0.000473613
15325,0.000568035
15325.5,0.000239323
15326,0.000328911
15326.5,0.000397557
15327,0.000277509
15327.5,0.000379564
15328,0.000400791
15328.5,0.000129586
15329,0.000796987
15329.5,0.000525036
15330,1.2495e-05
15330.5,0.000534678
15331,5.44979e-05
15331.5,0.000298336
15332,0.000384562
15332.5,0.000521426
15333,0.000210285
15333.5,0.000250714
15334,0.000369626
15334.5,0.000427237
15335,0.000302795
15335.5,0.000143723
15336,0.00035298
15336.5,0.000463726
15337,8.99647e-05
15337.5,0.000290956
15338,0.000126771
15338.5,0.000109817
15339,0.000414528
15339.5,0.000358134
15340,0.00025176
15340.5,0.00026552
15341,0.000462692
15341.5,0.000434537
15342,0.000186562
15342.5,0.000598087
15343,0.000554174
15343.5,0.000132251
15344,0.000142143
15344.5,0.000406619
15345,0.000286112
15345.5,0.000321811
15346,0.000339075
15346.5,0.000200982
15347,0.000628466
15347.5,0.000497639
15348,0.00025085
15348.5,0.000212397
15349,0.000123341
15349.5,0.000632136
15350,0.000566983
15350.5,0.000431183
15351,0.000139428
15351.5,0.000315576
15352,0.000566617
15352.5,0.00018846
15353,0.000374983
15353.5,0.000137945
15354,0.000153872
15354.5,0.000121307
15355,0.000141346
15355.5,0.000454803
15356,0.000268034
15356.5,0.000477417
15357,0.000518369
15357.5,0.000651344
15358,0.000218157
15358.5,0.000187106
15359,0.000411249
15359.5,0.000148783
15360,0.000268286
15360.5,0.000567836
15361,0.000277091
15361.5,0.00050855
15362,0.000333353
15362.5,0.000397629
15363,0.000269417
15363.5,0.000552522
15364,0.000460583
15364.5,9.49434e-05
15365,5.42719e-05
15365.5,7.92693e-05
15366,0.000255699
15366.5,0.000377644
15367,0.000423297
15367.5,0.000296805
15368,0.000181785
15368.5,0.000161389
15369,0.000850698
15369.5,0.000779379
15370,0.00066894
15370.5,0.000116417
15371,0.000156015
15371.5,0.000179623
15372,0.00013416
15372.5,0.000198834
15373,0.000298875
15373.5,5.30721e-05
15374,0.000396923
15374.5,0.000519039
15375,0.000481943
15375.5,0.000133663
15376,0.000473978
15376.5,4.86266e-05
15377,0.000566539
15377.5,0.000494633
15378,7.12018e-05
15378.5,0.000355719
15379,0.000353854
15379.5,0.000193436
15380,0.000241858
15380.5,0.000391648
15381,0.000177857
15381.5,0.000216554
15382,0.000269647
15382.5,0.000107858
15383,0.000487101
15383.5,0.000453381
15384,0.000326703
15384.5,0.000157704
15385,0.000163247
15385.5,0.000241165
15386,0.000312695
15386.5,0.000506145
15387,0.000568954
15387.5,0.000238235
15388,0.0004475
15388.5,0.000512516
15389,0.000334418
15389.5,0.000394802
15390,0.00017197
15390.5,0.000193516
15391,5.87464e-05
15391.5,0.000282816
15392,9.45001e-05
15392.5,7.46126e-05
15393,0.0003513
15393.5,0.000225046
15394,0.000169499
15394.5,0.000433771
15395,0.000463355
15395.5,0.000435941
15396,0.000494671
15396.5,0.00062721
15397,0.000390124
15397.5,0.000248962
15398,0.000222544
15398.5,0.000154984
15399,3.48051e-05
15399.5,0.000600931
15400,0.000248572
15400.5,0.000513831
15401,0.000117178
15401.5,0.000421344
15402,0.000128588
15402.5,0.000461055
15403,0.000449479
15403.5,0.000324978
15404,0.000386478
15404.5,0.00016695
15405,0.000354391
15405.5,0.000286852
15406,0.000120653
15406.5,0.000224417
15407,9.12201e-05
15407.5,0.000506505
15408,0.000279264
15408.5,9.86273e-05
15409,0.000559036
15409.5,0.000107909
15410,0.000316989
15410.5,0.000459642
15411,0.000437464
15411.5,0.000465225
15412,0.000536389
15412.5,0.000140147
15413,6.12523e-05
15413.5,0.000298267
15414,0.000403115
15414.5,0.000215591
15415,0.00046577
15415.5,0.000464954
15416,0.000246807
15416.5,0.000283748
15417,0.000601124
15417.5,0.000403719
15418,6.25394e-05
15418.5,0.000165732
15419,0.000390319
15419.5,0.000325001
15420,7.63425e-05
15420.5,0.000208599
15421,0.000283933
15421.5,0.000377877
15422,0.000527761
15422.5,0.000288606
15423,0.00041358
15423.5,0.000218007
15424,3.61055e-05
15424.5,0.000311791
15425,0.000245375
15425.5,8.19623e-05
15426,0.000278568
15426.5,6.34822e-05
15427,6.78861e-05
15427.5,0.000383849
15428,0.000417076
15428.5,8.94152e-05
15429,0.000531021
15429.5,0.000780367
15430,0.000526897
15430.5,0.000359613
15431,0.000340647
15431.5,0.000547428
15432,0.00044792
15432.5,0.00030885
15433,0.000210888
15433.5,0.000386245
15434,0.000271183
15434.5,0.000382504
15435,0.000335836
15435.5,0.000450756
15436,0.000555767
15436.5,0.000485909
15437,0.000664976
15437.5,0.000859063
15438,0.000651744
15438.5,0.000472866
15439,0.000147924
15439.5,0.00051453
15440,0.000136009
15440.5,0.000162536
15441,0.000163133
15441.5,0.000218055
15442,0.000144068
15442.5,0.000271422
15443,0.000519401
15443.5,0.000440669
15444,0.000727707
15444.5,0.000336477
15445,0.00043947
15445.5,8.04105e-05
15446,0.000378452
15446.5,0.000485472
15447,0.000388975
15447.5,0.00029413
15448,0.000415099
15448.5,0.000380671
15449,0.000230322
15449.5,0.000685633
15450,0.000657917
15450.5,0.000681609
15451,0.000440657
15451.5,0.000193417
15452,0.000141581
15452.5,0.000330567
15453,7.11015e-05
15453.5,0.000310061
15454,0.000218222
15454.5,0.000317302
15455,0.000112198
15455.5,0.000211727
15456,0.000422388
15456.5,0.000857132
15457,0.000687768
15457.5,0.000308477
15458,0.000605367
15458.5,0.000149553
15459,0.000193922
15459.5,0.000216086
15460,0.000240365
15460.5,0.000298074
15461,0.00058149
15461.5,0.000371301
15462,0.000247008
15462.5,0.000445364
15463,0.000670819
15463.5,0.000315562
15464,0.000487013
15464.5,0.000277753
15465,0.000351373
15465.5,0.000495062
15466,0.000206232
15466.5,0.00028745
15467,9.72082e-05
15467.5,0.000234022
15468,0.000330687
15468.5,0.000408832
15469,0.000475673
15469.5,0.000400819
15470,0.000313577
15470.5,0.00084682
15471,0.000205708
15471.5,0.000602304
15472,0.000289158
15472.5,0.000301592
15473,4.4323e-05
15473.5,0.000339081
15474,0.000475408
15474.5,0.000569363
15475,0.000258211
15475.5,0.000217347
15476,1.07633e-05
15476.5,0.000583161
15477,0.000631755
15477.5,0.000348351
15478,0.000446306
15478.5,0.000477173
15479,0.000125072
15479.5,0.000223721
15480,0.000394583
15480.5,0.000601832
15481,0.000316301
15481.5,0.00061929
15482,0.000251251
15482.5,0.000414453
15483,0.00059767
15483.5,0.000369266
15484,0.00041406
15484.5,0.00024044
15485,0.000113974
15485.5,0.000181492
15486,0.000469933
15486.5,0.000512615
15487,6.07259e-05
15487.5,0.000233476
15488,0.000401672
15488.5,1.95413e-05
15489,0.000206558
15489.5,0.000352642
15490,0.000383801
15490.5,0.000451746
15491,0.000573307
15491.5,0.000187713
15492,0.000199956
15492.5,0.000326779
15493,0.00016832
15493.5,0.000227518
15494,1.24186e-05
15494.5,0.000168127
15495,0.000525819
15495.5,0.00027565
15496,0.0004398
15496.5,0.00054711
15497,0.000619377
15497.5,3.389e-05
15498,0.00011896
15498.5,0.000412535
15499,0.000787128
15499.5,0.000586002
15500,0.000251761
15500.5,0.000286339
15501,0.000117502
15501.5,0.000262187
15502,3.80861e-05
15502.5,0.000444271
15503,0.000336879
15503.5,0.000411477
15504,0.000211239
15504.5,0.000556536
15505,0.00019975
15505.5,0.00028507
15506,0.000279355
15506.5,0.000495073
15507,0.000181586
15507.5,0.000177822
15508,0.00018935
15508.5,0.000278844
15509,0.000254253
15509.5,0.000199201
15510,0.00030517
15510.5,0.000275615
15511,0.000477156
15511.5,0.000535405
15512,0.000480901
15512.5,0.000653493
15513,0.000246621
15513.5,0.000195484
15514,0.00019994
15514.5,0.000285754
15515,0.000259362
15515.5,0.000196259
15516,6.00484e-05
15516.5,0.000372771
15517,0.000277726
15517.5,0.000574153
15518,9.52544e-05
15518.5,0.00036065
15519,0.00104789
15519.5,0.00058364
15520,0.000418112
15520.5,0.000525218
15521,0.000579904
15521.5,0.000740837
15522,0.000355169
15522.5,0.000160803
15523,0.000146458
15523.5,0.000362073
15524,0.000242632
15524.5,0.000597274
15525,0.000414894
15525.5,0.000402103
15526,0.00030616
15526.5,0.000336126
15527,0.000820251
15527.5,0.000394227
15528,3.54089e-05
15528.5,0.000132117
15529,0.000293813
15529.5,0.000306239
15530,0.000267544
15530.5,0.000413162
15531,0.00051387
15531.5,0.000314087
15532,0.000413557
15532.5,0.000410947
15533,0.000508902
15533.5,0.000527726
15534,0.000374051
15534.5,0.000259044
15535,0.000490034
15535.5,0.000149615
15536,0.000294902
15536.5,0.000265714
15537,0.000427993
15537.5,0.000633246
15538,0.000591409
15538.5,0.000391967
15539,0.000403368
15539.5,0.000684428
15540,0.000694413
15540.5,0.000105423
15541,0.000398692
15541.5,0.00047794
15542,0.000242426
15542.5,0.000446217
15543,6.55712e-05
15543.5,0.00045771
15544,9.86072e-05
15544.5,0.00029904
15545,0.000596592
15545.5,0.000598748
15546,0.000591067
15546.5,0.000537311
15547,0.000725258
15547.5,0.00049957
15548,0.000156536
15548.5,0.000325839
15549,0.000421091
15549.5,0.000426447
15550,0.000716463
15550.5,0.000601049
15551,0.000116782
15551.5,0.000402363
15552,6.82703e-05
15552.5,0.000378115
15553,0.000450623
15553.5,0.000456638
15554,0.000445214
15554.5,0.00058076
15555,0.000342929
15555.5,0.000233669
15556,0.000239325
15556.5,0.000400851
15557,0.000224461
15557.5,0.000240905
15558,0.000208642
15558.5,0.000159684
15559,0.000564839
15559.5,0.000333138
15560,0.000715617
15560.5,0.000539372
15561,0.00018083
15561.5,0.000343534
15562,0.000510975
15562.5,0.000404945
15563,0.000329581
15563.5,0.000306236
15564,0.000180407
15564.5,0.000300225
15565,0.000655013
15565.5,0.000256756
15566,0.000251124
15566.5,0.000343098
15567,0.000513074
15567.5,0.00021232
15568,0.000244626
15568.5,0.000338324
15569,0.000291332
15569.5,0.000152428
15570,0.000188188
15570.5,0.000195796
15571,0.000275439
15571.5,0.000214275
15572,0.000163042
15572.5,0.000280093
15573,0.000223642
15573.5,9.65301e-05
15574,0.000330908
15574.5,0.000614035
15575,0.000418253
15575.5,0.000289625
15576,0.000182764
15576.5,0.000376215
15577,0.000143763
15577.5,0.000247587
15578,0.000286753
15578.5,0.000152496
15579,0.000540177
15579.5,0.000593108
15580,0.000607037
15580.5,0.000370019
15581,0.000297551
15581.5,0.000607117
15582,0.000530437
15582.5,0.00025189
15583,0.000280861
15583.5,0.000239893
15584,0.000220222
15584.5,0.000126562
15585,0.000446594
15585.5,0.000227843
15586,0.000192391
15586.5,0.000465923
15587,0.00039487
15587.5,0.000365946
15588,0.000368775
15588.5,0.000323424
15589,0.000369789
15589.5,7.22353e-05
15590,0.000424068
15590.5,0.000499811
15591,0.000468596
15591.5,0.000232968
15592,3.98865e-05
15592.5,0.000170785
15593,0.000638739
15593.5,0.000398623
15594,0.000495725
15594.5,0.000151817
15595,0.000603693
15595.5,0.000358471
15596,0.000313211
15596.5,0.000227137
15597,0.000553183
15597.5,0.000148814
15598,0.000345403
15598.5,7.44049e-05
15599,0.000364147
15599.5,0.000420541
15600,0.000224474
15600.5,0.000394623
15601,0.000468847
15601.5,0.000491537
15602,0.000364968
15602.5,0.000273589
15603,0.000141332
15603.5,0.000242512
15604,0.000108348
15604.5,0.000185443
15605,0.00047662
15605.5,0.000535187
15606,0.000347148
15606.5,0.000381931
15607,0.000238051
15607.5,0.000148305
15608,0.00045938
15608.5,0.000440229
15609,0.000454148
15609.5,0.000442722
15610,0.000501824
15610.5,0.000481789
15611,0.00036586
15611.5,0.000258636
15612,9.20067e-05
15612.5,0.000426067
15613,0.000122126
15613.5,0.000155428
15614,0.000373837
15614.5,0.000293695
15615,0.000468451
15615.5,0.00049296
15616,0.000710572
15616.5,0.000128408
15617,0.000105104
15617.5,0.000408999
15618,0.000623994
15618.5,0.000268843
15619,0.000481094
15619.5,0.000345178
15620,0.000328022
15620.5,0.000307083
15621,0.000280192
15621.5,0.000444797
15622,0.00047797
15622.5,0.000503104
15623,0.000203558
15623.5,0.000155694
15624,0.000314636
15624.5,0.000371575
15625,0.000358948
15625.5,0.00040674
15626,0.000264747
15626.5,0.000185542
15627,0.000305813
15627.5,0.000325538
15628,0.000129996
15628.5,0.000540728
15629,0.000270108
15629.5,0.000317905
15630,0.000343398
15630.5,0.0003737
15631,0.000633674
15631.5,0.000335854
15632,0.000564818
15632.5,0.000750779
15633,0.000324885
15633.5,0.000215288
15634,0.000247379
15634.5,0.000486729
15635,8.2627e-05
15635.5,0.000225468
15636,0.000247857
15636.5,0.000440063
15637,0.000306449
15637.5,0.000338844
15638,9.52678e-05
15638.5,0.000182294
15639,0.000268608
15639.5,0.000100533
15640,0.000281495
15640.5,0.000469065
15641,0.000320256
15641.5,0.000185024
15642,0.000480892
15642.5,0.000443863
15643,0.00041872
15643.5,0.000174748
15644,0.000338353
15644.5,0.000491998
15645,3.95284e-05
15645.5,0.000221991
15646,0.000314608
15646.5,0.000103061
15647,0.000398744
15647.5,0.000449038
15648,4.81945e-05
15648.5,0.000219934
15649,0.000483704
15649.5,0.000308852
15650,0.000253345
15650.5,0.000723269
15651,0.000505486
15651.5,0.000219713
15652,2.10451e-05
15652.5,0.000434604
15653,0.000446257
15653.5,0.000314022
15654,0.000113648
15654.5,0.000363352
15655,0.000243702
15655.5,0.000215802
15656,7.93012e-05
15656.5,0.000134595
15657,0.00057747
15657.5,0.000353229
15658,9.19641e-05
15658.5,0.00032821
15659,0.000399972
15659.5,0.00015991
15660,0.000148586
15660.5,0.000439286
15661,0.000201065
15661.5,0.000143001
15662,0.000108493
15662.5,0.000283969
15663,0.000452436
15663.5,0.000236606
15664,0.000172288
15664.5,0.000413361
15665,0.000198727
15665.5,0.00060201
15666,0.000547975
15666.5,0.00052473
15667,0.000324918
15667.5,0.000672299
15668,0.000265296
15668.5,0.000102848
15669,0.000316967
15669.5,0.000450286
15670,0.000230919
15670.5,0.000508884
15671,0.000595847
15671.5,0.000486793
15672,0.000346437
15672.5,0.000237909
15673,0.000762584
15673.5,0.000292999
15674,0.000168596
15674.5,0.000490343
15675,0.000165426
15675.5,0.000594404
15676,0.000462287
15676.5,0.000147036
15677,0.000590034
15677.5,0.000599497
15678,0.000382506
15678.5,0.000275704
15679,0.000105441
15679.5,0.000387668
15680,0.000382674
15680.5,0.000125391
15681,0.000591393
15681.5,0.00021951
15682,0.000183597
15682.5,0.000662571
15683,0.000562202
15683.5,0.000271132
15684,0.000279362
15684.5,0.000441855
15685,0.000287388
15685.5,8.19949e-05
15686,0.000355379
15686.5,0.000165574
15687,0.000394066
15687.5,0.000515758
15688,0.000551985
15688.5,0.000418187
15689,9.86482e-05
15689.5,5.7107e-05
15690,0.000354538
15690.5,0.000121907
15691,0.00063289
15691.5,0.000434332
15692,0.000379649
15692.5,0.000152243
15693,0.000362377
15693.5,0.000371244
15694,0.000370883
15694.5,0.000115045
15695,0.000495874
15695.5,0.000443268
15696,0.000218079
15696.5,0.00018515
15697,0.000179384
15697.5,0.000112854
15698,0.000563394
15698.5,0.000651516
15699,0.000343553
15699.5,0.000425213
15700,0.000598262
15700.5,0.000217261
15701,0.000327555
15701.5,0.000470123
15702,0.000628018
15702.5,0.000442486
15703,0.000518276
15703.5,0.000209104
15704,0.000437755
15704.5,7.37736e-05
15705,0.00036325
15705.5,0.000512475
15706,0.000216171
15706.5,0.000195602
15707,0.000481856
15707.5,0.000444777
15708,0.000553418
15708.5,0.000466895
15709,8.68376e-05
15709.5,0.000422171
15710,0.000630292
15710.5,0.000391981
15711,0.000572932
15711.5,0.000470515
15712,0.000525276
15712.5,0.000144823
15713,0.000264197
15713.5,0.000336205
15714,0.000170712
15714.5,0.000213567
15715,6.67808e-05
15715.5,0.000445091
15716,0.000543668
15716.5,0.000663979
15717,0.000383738
15717.5,0.000372333
15718,9.61001e-05
15718.5,0.000580647
15719,0.000251132
15719.5,0.000136981
15720,0.000495513
15720.5,0.000632202
15721,0.000293171
15721.5,0.000195955
15722,0.000807158
15722.5,0.000468645
15723,0.000678577
15723.5,0.000540688
15724,0.00032879
15724.5,0.000242647
15725,0.000664353
15725.5,0.000560162
15726,0.000172164
15726.5,0.000573065
15727,0.00061595
15727.5,0.000768631
15728,0.000350127
15728.5,0.000249099
15729,0.000176586
15729.5,0.000752855
15730,0.000437557
15730.5,0.000167815
15731,0.000351908
15731.5,0.000198302
15732,0.000622786
15732.5,0.0005329
15733,0.000565717
15733.5,0.000567617
15734,0.000675314
15734.5,0.000387904
15735,0.000357739
15735.5,0.00055999
15736,0.000897464
15736.5,0.000443673
15737,0.000558915
15737.5,0.000611442
15738,0.000241058
